Disease,Product_Name,Product_Type,Body_part,Usage,Ingredients,Price,Product_Country,Remark,Link
Papulation,일리윤 세라마이드 아토 집중 Cream,Cream,Face,"보습, 가려움 완화,","세라마이드, 소자/콩 발효 추출물(가려움 완화, 보습)","21,950원/500ml",한국,,https://www.amorepacificmall.com/kr/ko/product/detail?onlineProdSn=19239&onlineProdCode=111270000081
Papulation,퓨리닥터 아토 알라지 피부Cream,Cream,Face,"보습, 피부장벽 강화",세라마이드,"13,900원/130g",한국,,https://www.coupang.com/vp/products/1658719062?itemId=2825922958&vendorItemId=70815380043&q=%EC%95%84%ED%86%A0%ED%94%BC%EB%A1%9C%EC%85%98&itemsCount=36&searchId=2822779888624729bb46a29ade2eb650&rank=12&isAddedCart=
Papulation,아토피스 베베Lotion,Lotion,Body,"보습, 피부개선","세라마이드, 접시꽃 뿌리/알로에(흡수력 도모, 보습,진정, 피부장벽 개선)","16,310원/200ml",한국,,https://www.coupang.com/vp/products/1279622456?itemId=2287314427&vendorItemId=70284389385&q=%EC%95%84%ED%86%A0%ED%94%BC%EB%A1%9C%EC%85%98&itemsCount=36&searchId=2822779888624729bb46a29ade2eb650&rank=21&isAddedCart=
Papulation,닥터아토 트리플 히알루론 모이스춰 Lotion,Lotion,Body,"쿨링, 붉은기 완화, 수분충전","히알루론산(수분케어), 베타글루칸(피부진정), 시어버터/올리브Oil(보습) 등","14,630원/267ml",한국,,http://www.i-mom.co.kr/shop/shopdetail.html?branduid=2565409&xcode=001&mcode=005&scode=001&type=&sort=&cur_code=&GfDT=bm15W1w%3D
Papulation,닥터아토 더블 린놀렌 카밍Lotion,Lotion,Body,"가려움 완화, 보습, 유수분 조절","달맞이꽃 종자유(보습, 재생), 귀리 추출물(보습), 보리지씨(가려움 완화)","15,330원/267ml",한국,,http://www.i-mom.co.kr/shop/shopdetail.html?branduid=2565408&xcode=&mcode=&scode=&GfDT=bmx%2FW11G
Papulation,닥터딥 레알바디Lotion,Lotion,Body,보습,세라마이드,"38,000원/300ml",한국,,https://minehouse.co.kr/product/detail.html?product_no=63&cate_no=7&display_group=1
Papulation,아토베네 데일리 리프레쉬 베이비 Lotion,Lotion,Body,"보습, 수분공급, 자극완화","히알루론산(보습), 세라마이드(수분 잠금), 알게(수분균형), 한련초잎추출물(피부자극완화),느릅나무뿌리추출물(민감피부진정) 등","45,000원/1L",한국,,http://atobene.co.kr/product/%EC%95%84%ED%86%A0%EB%B2%A0%EB%84%A4-%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EB%A6%AC%ED%94%84%EB%A0%88%EC%89%AC-%EB%B2%A0%EC%9D%B4%EB%B9%84-%EB%A1%9C%EC%85%98-500ml500ml/39/category/1/display/10/
Papulation,아토베네 모이스춰라이징 Cream,Cream,Face,"보습, 수분공급, 자극완화","히알루론산(보습), 세라마이드(수분 잠금), 알게(수분균형), 한련초잎추출물(피부자극완화),느릅나무뿌리추출물(민감피부진정) 등","39,000원/320g",한국,,http://atobene.co.kr/product/%EC%95%84%ED%86%A0%EB%B2%A0%EB%84%A4-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B6%B0%EB%9D%BC%EC%9D%B4%EC%A7%95-%ED%81%AC%EB%A6%BC-120ml-11/25/category/58/display/1/
Papulation,아토가디엔Gel 세라Lotion,Lotion,Body,"보습, 피부진정, 피부장벽","시어버터(상처 재생, 수분공급), 병풀추출물(피부진정, 자극완화), 지모뿌리추출물(피부진정, 영양분 공급), 우엉씨추출물(가려움완화) 등","32,400원/300ml",한국,,http://atoguardiangel.com/product/%EC%95%84%ED%86%A0%EA%B0%80%EB%94%94%EC%97%94%EC%A0%A4-%EC%84%B8%EB%9D%BC%EB%A1%9C%EC%85%98-300ml/9/category/1/display/2/
Papulation,아토가디엔Gel 컨센트레이티드 Cream,Cream,Face,"피부장벽 강화, 보습 ","시어버터(상처 재생, 수분공급), 병풀추출물(피부진정, 자극완화), 지모뿌리추출물(피부진정, 영양분 공급), 우엉씨추출물(가려움완화) 등","22,000원/100ml",한국,,http://atoguardiangel.com/product/%EC%95%84%ED%86%A0%EA%B0%80%EB%94%94%EC%97%94%EC%A0%A4-%EC%BB%A8%EC%84%BC%ED%8A%B8%EB%A0%88%EC%9D%B4%ED%8B%B0%EB%93%9C-%ED%81%AC%EB%A6%BC-100ml/12/category/1/display/2/
Papulation,아토베니아 베이비 Soap,Soap,Body,"보습, 영양공급, 저자극","구아바잎 추출물(보습, 민감성 피부 완화)","4,500원/90g",한국,,http://atobenia.co.kr/product/detail.html?product_no=31&cate_no=1&display_group=2
Papulation,아토베니아 바스 & Shampoo,BodayWash_Shampoo,Scalp,"보습, 피부보호, 피부케어","코코일글루타메이트(부드러운 느낌을 주는 세정제), 위피하Gel추출물(피부상태 개선, 피부 보호), 연꽃잎추출물(피부결 개선) 등","25,000원/350ml",한국,,http://atobenia.co.kr/product/detail.html?product_no=22&cate_no=1&display_group=2
Papulation,프리미엄 아토베니아 Cream,Cream,Face,"피부진정, 영양, 보습","병풀추출수, 마데카소사이드, 구아바잎 추출물 등","26,400원/150ml",한국,,http://atobenia.co.kr/product/detail.html?product_no=33&cate_no=1&display_group=2
Papulation,닥터알파 피부장벽Cream,Cream,Face,"보습, 가려움 완화,","참갑오징어뼈가루(수분보습, 피부장벽강화, 가려움완화)","65,000원/80ml",한국,,http://kodere.co.kr/product/detail.html?product_no=11&cate_no=24&display_group=1
Papulation,아토오겔 베이비 Lotion,Lotion,Body,보습 ,"세라마이드, 베타-글루칸(보습), 판테놀(보습, 피부장벽 강화), 알란토인(진정, 수분함유랑 증가)","22,000원/320g",한국,,http://atoogel.co.kr/product/detail.html?product_no=67&cate_no=89&display_group=1#header
Papulation,아토오겔 베이비 수딩Gel,Gel,Face,보습,"세라마이드, 베타-글루칸(보습), 판테놀(보습, 피부장벽 강화), 알란토인(진정, 수분함유랑 증가)","23,000원/320g",한국,,http://atoogel.co.kr/product/detail.html?product_no=68&cate_no=89&display_group=1
Papulation,아토오겔 베이비 바스앤Shampoo,BodayWash_Shampoo,Scalp,보습,"세라마이드, 베타-글루칸(보습), 판테놀(보습, 피부장벽 강화), 알란토인(진정, 수분함유랑 증가)","22,000원/600g",한국,,http://atoogel.co.kr/product/detail.html?product_no=69&cate_no=89&display_group=1#header
Papulation,베베수 베이비 Lotion,Lotion,Body,"진정, 보습, 피부보호","병풀추출물(진정, 보습), 쉐어버터 추출물(수분공급, 증발 차단), 녹차 추출물(피부보호, 피부보습 향상)","18,000원/200ml",한국,,http://bebesoo.com/product/detail.html?product_no=14&cate_no=43&display_group=2#none
Papulation,베베수 베이비 Cream,Cream,Face,"보습, 피부진정","병풀추출물(진정, 보습), 쉐어버터 추출물(수분공급, 증발 차단), 알로에베라잎 추출물(피부진정)","18,000원/100ml",한국,,http://bebesoo.com/product/detail.html?product_no=15&cate_no=43&display_group=2
Papulation,베베수 베이비 수딩Gel,Gel,Face,"보습, 피부진정","병풀추출물(진정, 보습), 쉐어버터 추출물(수분공급, 증발 차단), 알로에베라잎 추출물(피부진정)","18,000원/150ml",한국,,http://bebesoo.com/product/detail.html?product_no=16&cate_no=43&display_group=2
Papulation,베베수 베이비 Shampoo앤바스,BodayWash_Shampoo,Scalp,"보습, 피부진정, 영양공급","병풀추출물(진정, 보습), 파파야열매 추출물(영양 공급), 녹차 추출물(피부보호, 피부보습 향상)","18,500원/250ml",한국,,http://bebesoo.com/product/detail.html?product_no=17&cate_no=43&display_group=2
Papulation,아토클래식 마일드 수딩 클렌저,Body_wash,Body,"피부진정,피부기능강화, 자생 촉진","자초(피부진정, 개선), 병풀(피부자생촉진), 감초(피부기능 강화), 판테놀","25,000원/300ml",한국,,http://atoclassic.com/product/detail.html?product_no=181&cate_no=56&display_group=1
Papulation,아토클래식 마일드 패밀리 Lotion,Lotion,Body,"보습, 영양공급, 저자극","자초(피부진정, 개선), 병풀(피부자생촉진), 감초(피부기능 강화), 판테놀","28,000원/300ml",한국,,http://atoclassic.com/product/detail.html?product_no=56&cate_no=56&display_group=1
Papulation,아토클래식 리얼토닉 수딩 오리진 Essence,Essence,Face,"진정, 붉은피부 완화, 개선","알로에(진정, 쿨링), 판테놀(보습), ","33,000원/40ml",한국,,http://atoclassic.com/product/detail.html?product_no=70&cate_no=56&display_group=1
Papulation,아토클래식 리얼토닉 수딩 멀티 Collagen,Collagen,Face,"진정, 노폐물 배출, 보습, 피부정화","편백나무잎 추출물, 감국추출물, 더덕추출물, 알로에베라잎즙, 지실추출물, 연꽃잎 추추물","29,000원/200ml",한국,,http://atoclassic.com/product/detail.html?product_no=68&cate_no=56&display_group=1
Papulation,아토클래식 리얼토닉 스마트 Lotion,Lotion,Body,"피부장벽강화, 진정, 탄력, 윤기","마카다미아씨Oil, 라벤더Oil, 세라마이드3, 병풀, 느릅나무뿌리, 당귀","33,000원/200ml",한국,,http://atoclassic.com/product/detail.html?product_no=71&cate_no=56&display_group=1
Papulation,아토클래식 리얼토닉 수딩 퍼스트 Toner,Toner,Face,"진정, 모공개선, 주름개선","금은화/작약/하수오/당귀 (피부진정, 활력), 석류(모공개선), 아데노신(주름개선)","25,000원/210ml",한국,,http://atoclassic.com/product/detail.html?product_no=155&cate_no=56&display_group=1
Papulation,아토클래식 리얼토닉 수딩 모이스트 Mist,Mist,Face,"수분, 진정","우보청담수, 글리세린, 히알루론산, 황련, 황금","13,000원/80ml",한국,,http://atoclassic.com/product/detail.html?product_no=113&cate_no=56&display_group=1
Papulation,아토클래식 리얼토닉 카밍 인텐시브 Cream,Cream,Face,"수분, 영양, 진정, 미백, 탄력","겨우살이, 쉐어버터(보습), 한방 자련고 성분","37,000원/50ml",한국,,http://atoclassic.com/product/detail.html?product_no=72&cate_no=56&display_group=1
Papulation,지엘지앤비 제주마유 100% Cream,Cream,Face,보습,마유,"49,000원/50ml",한국,,http://glgnb.com/product/%EC%A0%9C%EC%A3%BC%EB%A7%88%EC%9C%A0-100-%ED%81%AC%EB%A6%BC-50ml/27/category/24/display/1/
Papulation,자이엘 모이스처케어 마일드 Cream,Cream,Face,"보습, 진정, 보호","Jaielite(수분공급,수분흡수), 세라마이드, 병풀추출물, 마데카소사이드(피부진정)","35,000원/50ml",한국,,http://www.jaiel.co.kr/shop/shopdetail.html?branduid=2084116&xcode=003&mcode=000&scode=&special=1&GfDT=bmp3UQ%3D%3D
Papulation,자이엘 모이스처케어 마일드 Lotion,Lotion,Body,"보습, 진정, 탄력강화 등","Jaielite(수분공급,수분흡수), 병풀추출물, 마데카소사이드, 판테놀(수분유지)","30,000원/350ml",한국,,http://www.jaiel.co.kr/shop/shopdetail.html?branduid=2084117&xcode=003&mcode=000&scode=&special=1&GfDT=bmx9W10%3D
Papulation,자이엘 퓨어케어 모이스처 BodayWash,Body_wash,Body,"안정성, 보습, 저자극","Jaielite(수분공급,수분흡수), 병풀추출물","32,000원/300ml",한국,,http://www.jaiel.co.kr/shop/shopdetail.html?branduid=2&xcode=001&mcode=000&scode=&special=1&GfDT=Z253Ug%3D%3D
Papulation,닥터딥 아토딥Soap,Soap,Body,"보습, 가려움 완화,","낙화생유(보습), 녹차추출물(영양공급, 진정), 알로에베라(보습),세라마이드(보습)","15,000원/100g",한국,,https://minehouse.co.kr/product/detail.html?product_no=50&cate_no=91&display_group=1
Papulation,닥터딥 스킨Toner,Toner,Face,"보습, 탄력, 건강유지","이온 미네랄워터(보습, 영양공급), 알로에베라(보습), 글리세린(보습), 히알루론산, 알란토인(진정, 자극완화), 나한백가지추출물 등","38,000원/200ml",한국,,https://www.minehouse.co.kr/product/detail.html?product_no=5&cate_no=4&display_group=1
Papulation,닥터딥 시카티카 Cream,Cream,Face,"진정, 색소침착완화, 탄력, 가려움","퀸즈랜드넛Oil(수분공급), 나이아신아마디으(미백, 장벽, 탄력강화), 알란토인(진정, 보호, 보습), 베타인(보습, 컨디셔닝)","29,000원/50ml",한국,,https://www.minehouse.co.kr/product/detail.html?product_no=626&cate_no=101&display_group=1
Papulation,닥터딥 더블 멀티Emulsion,Emulsion,Face,"보습, 피부진정, 가려움완화","이온 미네랄워터(보습, 영양공급), 시어버터, 호호바씨Oil, 올리브Oil, 녹차, 프로폴리스 등","68,000원/150ml",한국,,https://www.minehouse.co.kr/product/detail.html?product_no=1&cate_no=101&display_group=1
Papulation,닥터딥 프로폴리스 시너지 Serum,Serum,Face,"영양 공급, 보습, 피부 장벽 강화","프로폴리스(피부장벽 강화, 건강 유지), 알로에베라잎, 은행나무잎, 초피나무열매, 할미꽃, 편백수","42,000원/100ml",한국,,https://www.minehouse.co.kr/product/detail.html?product_no=60&cate_no=101&display_group=1
Papulation,닥터딥 알로에수딩Gel,Gel,Face,"보습, 진정","알로에잎즙(수분감), 플로럴성분(진정), 곡물발효(피부 생기), 세라마이드 엔피(보습)","16,000원/120ml",한국,,https://www.minehouse.co.kr/product/detail.html?product_no=311&cate_no=101&display_group=1
Papulation,멜라루카 리뉴 인텐시브 바디Lotion,Lotion,Body,수분유지,,"5,900원/591ml",미국,,https://www.coupang.com/np/search?component=&q=%EB%A9%9C%EB%9D%BC%EB%A3%A8%EC%B9%B4&channel=user
Papulation,아토앤오투 옥시젠 베이비 수딩Gel,Gel,Face,"쿨링, 진정, 수분 공급, 장벽강화","산소수, 병풀추출물, 황금, 편백나무, 오레가노, 화이트월로우","21,000원/160g",한국,,https://www.atono2.com/product/detail.html?product_no=14&cate_no=163&display_group=1
Papulation,아토앤오투 옥시젠 베이비 Lotion,Lotion,Body,"보습, 영양, 피부밸런스","산소수, 해바라기씨 Oil, 황금, 편백나무, 마카다미아씨 Oil, 올리브Oil, 오레가노, 화이트월로우","20,400원/160g",한국,,https://www.atono2.com/product/detail.html?product_no=13&cate_no=163&display_group=1
Papulation,아토앤오투 약산성 베이비 바스 & Shampoo,BodayWash_Shampoo,Scalp,"보습, 영양, 피부밸런스","산소수, 병풀추출물, 황금, 편백나무, 판테놀, 마치현추출물, 오레가노, 화이트월로우","22,400원/300g",한국,,https://www.atono2.com/product/detail.html?product_no=52&cate_no=163&display_group=1
Papulation,아토앤오투 스파우플러스 리포좀 Cream,Cream,Face,"보습, 가려움완화","리포솜, 세라마이드, 온천수, 올리브Oil, 비타민 F 등","24,500원/50ml",한국,,https://www.atono2.com/product/detail.html?product_no=288&cate_no=181&display_group=1
Papulation,아토앤오투 스파우플러스 리포좀 Lotion,Lotion,Body,"보습, 가려움완화","리포솜, 세라마이드, 온천수, 약쑥추출물(진정,재생), 락토바실러스 콩발효추출물(보습, 장벽강화) 등","29,800원/200ml",한국,,https://www.atono2.com/product/detail.html?product_no=289&cate_no=181&display_group=1
Papulation,아토앤오투 스파우플러스 리포좀 수딩Gel,Gel,Face,"보습, 가려움완화","리포솜, 세라마이드, 온천수, 약쑥추출물(진정,재생), 락토바실러스 콩발효추출물(보습, 장벽강화) 등","29,800원/200ml",한국,,https://www.atono2.com/product/detail.html?product_no=290&cate_no=181&display_group=1
Papulation,티큐라 아토바이탈 바디Lotion,Lotion,Body,보습,"하이알루로닉애씨드(주름개선, 탄력 증강), 다이프로필렌글라이콜(보습), 병풀(피부진정), 로즈마리, 녹차, 마트리카이아추출물 등","25,600원/250ml",한국,,https://www.tycura.com/goods/goods_view.php?goodsNo=1000000033&mtn=16%5E%7C%5E%EC%95%84%ED%86%A0%EB%B0%94%EC%9D%B4%ED%83%88_%EC%83%B5_%EB%8B%A8%ED%92%88%5E%7C%5En
Papulation,티큐라 아토바이탈 모이스트Cream,Cream,Face,"보습, 영양","시어버터(보습, 영양), 다이프로필렌글라이콜(보습), 병풀(피부진정), 로즈마리, 녹차, 마트리카이아추출물 등","35,100원/70g",한국,,https://www.tycura.com/goods/goods_view.php?goodsNo=1000000035&mtn=16%5E%7C%5E%EC%95%84%ED%86%A0%EB%B0%94%EC%9D%B4%ED%83%88_%EC%83%B5_%EB%8B%A8%ED%92%88%5E%7C%5En#
Papulation,티큐라 아토바이탈 부스트Oil,Oil,Face,"피지조절, 장벽강화, 재생","호호바씨Oil(피지 조절), 달맞이꽃 Oil(장벽강화, 재생),병풀(피부진정), 로즈마리, 녹차, 마트리카이아추출물 등","32,300원/150ml",한국,,https://www.tycura.com/goods/goods_view.php?goodsNo=1000000034&mtn=16%5E%7C%5E%EC%95%84%ED%86%A0%EB%B0%94%EC%9D%B4%ED%83%88_%EC%83%B5_%EB%8B%A8%ED%92%88%5E%7C%5En
Papulation,세라피 에이리페어 Toner,Toner,Face,"장벽강화, 수분공급, 진정(쿨링)","히알루론산, 락토바실러스, 병풀추출물, 쑥 잎 추출물 등","24,300원/125ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=277&cate_no=308&display_group=1
Papulation,세라피 에이리페어 Lotion,Lotion,Body,"진정, 주름개선, 미백","인체지방조직유래 줄기세포배양액, 흰 목이버섯, 노니, 병풀, 포공영, 장엽대황 뿌리 등","26,100원/125ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=278&cate_no=308&display_group=1
Papulation,세라피 에이리페어 Cream,Cream,Face,"장벽강화, 탄력, 보습, 유수분밸런스","인체지방조직유래 줄기세포배양액(장벽 강화), 하이드롤라이즈드 콜라겐(수분공급, 탄력강화), 병풀(진정), 시어버터(밸런스케어) 등","33,300원/50ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=335&cate_no=308&display_group=1
Papulation,세라피 에이리페어 오리지날 Cream,Cream,Face,보습,"인체지방조직유래 줄기세포배양액, 하수오, 판테놀, 쉐어버터, 팔각회향, 천문동 등","31,500원/50ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=418&cate_no=308&display_group=1
